Location;Season;Sampling;Event number;Sample number;The number of sample;Image;FT-IR;Lost;Broken;diameter / mm;area / mm^2;estimated mass / µg;Color;Shape;Component;Remark;Product;Remark;Note
Pnom Penh;Rainy Season;Regional Sampling;615;20;1;0615-0020.jpg;0615-0020-air-ATR.JDX;;;4,30;10,31;618,80;white;Fiber;PP;PEP;;;
Pnom Penh;Rainy Season;Regional Sampling;615;21;1;0615-0021.jpg;0615-0021-air-ATR.JDX;;;2,08;5,76;345,71;white;Fiber;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;22;1;0615-0022.jpg;0615-0022-air-ATR.JDX;;;2,75;2,49;252,29;white;Sheet;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;23;1;0615-0023.jpg;0615-0023-air-ATR.JDX;;;4,80;5,95;792,96;white;Fiber;PS;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;24;1;0615-0024.jpg;0615-0024-air-ATR.JDX;;;2,72;2,68;271,02;white;Sheet;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;25;1;0615-0025.jpg;0615-0025-air-ATR.JDX;;;0,85;1,54;349,88;white;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;26;1;0615-0026.jpg;0615-0026-air-ATR.JDX;;;1,28;2,76;165,56;white;Fiber;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;27;1;0615-0027.jpg;0615-0027-air-ATR.JDX;;;0,69;1,40;53,21;white;Sheet;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;28;1;0615-0028.jpg;0615-0028-air-ATR.JDX;;;0,74;2,00;203,03;transparent;Sheet;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;30;1;0615-0030.jpg;0615-0030-air-ATR.JDX;;;0,14;0,67;40,34;green;Fiber;PP;;;;Similar to artificial turf
Pnom Penh;Rainy Season;Regional Sampling;615;31;1;0615-0031.jpg;0615-0031-air-ATR.JDX;;;0,41;1,31;78,60;white;Fiber;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;32;1;0615-0032.jpg;0615-0032-air-ATR.JDX;;;1,08;2,04;206,74;white;Sheet;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;33;1;0615-0033.jpg;0615-0033-air-ATR.JDX;;;0,29;0,80;30,54;transparent;Sheet;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;34;1;0615-0034.jpg;0615-0034-air-ATR.JDX;;;6,51;5,23;529,71;transparent;Sheet;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;35;1;0615-0035.jpg;0615-0035-air-ATR.JDX;;;0,18;0,76;173,07;white;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;36;1;0615-0036.jpg;0615-0036-air-ATR.JDX;;;1,93;3,17;718,21;black;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;37;1;0615-0037.jpg;0615-0037-air-ATR.JDX;;;1,01;1,72;174,51;white;Sheet;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;38;1;0615-0038.jpg;0615-0038-air-ATR.JDX;;;0,35;1,21;22,23;white;Fragment;PS;;Styrofoam;PSP;
Pnom Penh;Rainy Season;Regional Sampling;615;39;1;0615-0039.jpg;0615-0039-air-ATR.JDX;;;0,27;1,11;20,32;white;Fragment;PS;;Styrofoam;PSP;
Pnom Penh;Rainy Season;Regional Sampling;615;40;1;0615-0040.jpg;0615-0040-air-ATR.JDX;;;0,24;0,73;13,37;white;Fragment;PS;;Styrofoam;PSP;
Pnom Penh;Rainy Season;Regional Sampling;615;41;1;0615-0041.jpg;0615-0041-air-ATR.JDX;;;0,36;1,21;22,23;white;Fragment;PS;;Styrofoam;PSP;
Pnom Penh;Rainy Season;Regional Sampling;615;42;1;0615-0042.jpg;0615-0042-air-ATR.JDX;;?;0,36;1,03;105,66;white;Fragment;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;43;1;0615-0043.jpg;0615-0043-air-ATR.JDX;;;0,52;0,98;100,37;black;Fragment;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;44;1;0615-0044.jpg;0615-0044-air-ATR.JDX;;;1,07;2,34;42,83;white;Fragment;PS;;Styrofoam;PSP;
Pnom Penh;Rainy Season;Regional Sampling;615;45;1;0615-0045.jpg;0615-0045-air-ATR.JDX;;;1,10;3,11;398,32;white;Fiber;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;46;1;0615-0046.jpg;0615-0046-air-ATR.JDX;;;0,20;1,11;113,56;white;Fragment;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;47;1;0615-0047.jpg;0615-0047-air-ATR.JDX;;;0,54;1,66;30,45;white;Fragment;PS;;Styrofoam;PSP;
Pnom Penh;Rainy Season;Regional Sampling;615;48;1;0615-0048.jpg;0615-0048-air-ATR.JDX;;;0,10;0,45;102,28;blue;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;49;1;0615-0049.jpg;0615-0049-air-ATR.JDX;;;0,93;1,80;408,89;white;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;50;1;0615-0050.jpg;0615-0050-air-ATR.JDX;;;0,38;1,15;260,42;white;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;51;1;0615-0051.jpg;0615-0051-air-ATR.JDX;;;0,44;1,35;137,62;white;Fragment;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;52;1;0615-0052.jpg;0615-0052-air-ATR.JDX;;;0,09;0,67;68,45;white;Fragment;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;53;1;0615-0053.jpg;0615-0053-air-ATR.JDX;;;0,33;1,04;106,60;white;Fragment;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;54;1;0615-0054.jpg;0615-0054-air-ATR.JDX;;;0,39;1,00;102,03;yellow;Fragment;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;55;1;0615-0055.jpg;0615-0055-air-ATR.JDX;;;0,12;0,75;169,20;red;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;56;1;0615-0056.jpg;0615-0056-air-ATR.JDX;;;0,30;0,94;17,24;white;Fragment;PS;;Styrofoam;PSP;
Pnom Penh;Rainy Season;Regional Sampling;615;57;1;0615-0057.jpg;0615-0057-air-ATR.JDX;;;0,45;1,20;272,01;white;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;58;1;0615-0058.jpg;0615-0058-air-ATR.JDX;;;0,86;1,85;419,05;white;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;59;1;0615-0059.jpg;0615-0059-air-ATR.JDX;;;0,93;1,88;34,31;white;Fragment;PS;;Styrofoam;PSP;
Pnom Penh;Rainy Season;Regional Sampling;615;60;1;0615-0060.jpg;0615-0060-air-ATR.JDX;;;0,24;1,53;92,00;white;Fiber;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;61;1;0615-0061.jpg;0615-0061-air-ATR.JDX;;;1,03;1,58;28,87;white;Sheet;PS;;Styrofoam;PSP;
Pnom Penh;Rainy Season;Regional Sampling;615;62;1;0615-0062.jpg;0615-0062-air-ATR.JDX;;;0,39;1,14;-;transparent;Sheet;Not Plastic;too weak intensity;;;
Pnom Penh;Rainy Season;Regional Sampling;615;63;1;0615-0063.jpg;0615-0063-air-ATR.JDX;;;0,65;1,39;141,27;transparent;Sheet;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;64;1;0615-0064.jpg;0615-0064-air-ATR.JDX;;;1,03;1,90;431,16;white;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;615;65;1;0615-0065.jpg;0615-0065-air-ATR.JDX;;;0,21;1,25;22,85;white;Fragment;PS;;Styrofoam;PSP;
Pnom Penh;Rainy Season;Accumulation Sampling;616;5;1;0616-0005.jpg;0616-0005-air-ATR.JDX;;;2,33;3,19;58,30;white;Fragment;PS;;Styrofoam;PSP;
Pnom Penh;Rainy Season;Accumulation Sampling;616;6;1;0616-0006.jpg;0616-0006-air-ATR.JDX;;?;0,16;0,62;-;red;Fragment;Not Plastic;no distinct peaks;;;
Pnom Penh;Rainy Season;Accumulation Sampling;616;7;1;0616-0007.jpg;0616-0007-air-ATR.JDX;;;1,12;3,44;-;white;Fragment;Not Plastic;cellulose;;;
Pnom Penh;Rainy Season;Accumulation Sampling;616;8;1;0616-0008.jpg;0616-0008-air-ATR.JDX;;;0,47;1,18;-;white;Fragment;Not Plastic;no distinct peaks;;;
Pnom Penh;Rainy Season;Accumulation Sampling;616;10;1;0616-0010.jpg;0616-0010-air-ATR.JDX;;;0,28;0,97;-;white;Fragment;Not Plastic;too weak intensity;;;
Pnom Penh;Rainy Season;Accumulation Sampling;617;2;1;0617-0002.jpg;0617-0002-air-ATR.JDX;;;0,63;1,28;-;brown;Fragment;Not Plastic;inorganic matter;;;
Pnom Penh;Rainy Season;Accumulation Sampling;617;3;1;0617-0003.jpg;0617-0003-air-ATR.JDX;;;0,01;0,16;16,69;red;Fragment;PP;;;;
Pnom Penh;Rainy Season;Accumulation Sampling;617;4;1;0617-0004.jpg;0617-0004-air-ATR.JDX;;;1,35;4,09;245,65;blue;Fiber;PP;;;;Similar to blue tarpaulin
Pnom Penh;Rainy Season;Accumulation Sampling;617;5;1;0617-0005.jpg;0617-0005-air-ATR.JDX;;;0,29;3,78;484,34;black;Fiber;PET;;;;
Pnom Penh;Rainy Season;Accumulation Sampling;617;6;1;0617-0006.jpg;0617-0006-air-ATR.JDX;;;0,60;1,28;170,11;transparent;Fragment;PS;;;;
Pnom Penh;Rainy Season;Accumulation Sampling;617;7;1;0617-0007.jpg;0617-0007-air-ATR.JDX;;?;0,25;0,82;-;black;Fragment;Not Plastic;inorganic matter;;;
Pnom Penh;Rainy Season;Accumulation Sampling;617;8;1;0617-0008.jpg;0617-0008-air-ATR.JDX;;?;0,35;1,07;-;transparent;Fragment;Not Plastic;inorganic matter;;;
Pnom Penh;Rainy Season;Accumulation Sampling;617;9;1;0617-0009.jpg;0617-0009-air-ATR.JDX;;;0,57;1,53;58,08;transparent;Sheet;PP;;;;
Pnom Penh;Rainy Season;Accumulation Sampling;617;10;1;0617-0010.jpg;0617-0010-air-ATR.JDX;;;0,75;1,58;161,30;green;Fragment;PP;;;;
Pnom Penh;Rainy Season;Accumulation Sampling;617;11;1;0617-0011.jpg;0617-0011-air-ATR.JDX;;?;0,28;0,80;-;transparent;Fragment;Not Plastic;no distinct peaks;;;
Pnom Penh;Rainy Season;Accumulation Sampling;617;12;1;0617-0012.jpg;0617-0012-air-ATR.JDX;;;0,31;1,18;120,57;white;Fragment;PP;;;;
Pnom Penh;Rainy Season;Accumulation Sampling;617;14;1;0617-0014.jpg;0617-0014-air-ATR.JDX;;;0,25;0,85;86,69;green;Fragment;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;1;1;0618-0001.jpg;0618-0001-air-ATR.JDX;;;1,09;1,87;71,04;white;Sheet;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;2;1;0618-0002.jpg;0618-0002-air-ATR.JDX;;;1,26;2,95;176,82;white;Fiber;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;3;1;0618-0003.jpg;0618-0003-air-ATR.JDX;;;0,20;0,89;33,76;red;Sheet;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;4;1;0618-0004.jpg;0618-0004-air-ATR.JDX;;;0,77;1,43;144,45;blue;Sheet;PE;;;;Similar to blue tarpaulin
Pnom Penh;Rainy Season;Regional Sampling;618;5;1;0618-0005.jpg;0618-0005-air-ATR.JDX;;;0,55;1,73;175,74;white;Sheet;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;6;1;0618-0006.jpg;0618-0006-air-ATR.JDX;;;2,45;5,33;319,99;red;Fiber;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;7;1;0618-0007.jpg;0618-0007-air-ATR.JDX;;;0,12;0,52;-;red;Fragment;others;similar to alkyd resin;;;
Pnom Penh;Rainy Season;Regional Sampling;618;8;1;0618-0008.jpg;0618-0008-air-ATR.JDX;?;;0,04;0,33;-;green;Fragment;Not Plastic;no distinct peaks;;;
Pnom Penh;Rainy Season;Regional Sampling;618;9;1;0618-0009.jpg;0618-0009-air-ATR.JDX;;;3,29;3,24;123,05;white;Sheet;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;10;1;0618-0010.jpg;0618-0010-air-ATR.JDX;;?;0,55;2,23;227,25;white;Fragment;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;11;1;0618-0011.jpg;0618-0011-air-ATR.JDX;;;0,83;1,75;396,81;blue;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;12;1;0618-0012.jpg;0618-0012-air-ATR.JDX;;;0,20;0,98;221,32;green;Fragment;PE;;Artificial Turf;Injection-molded type;
Pnom Penh;Rainy Season;Regional Sampling;618;13;1;0618-0013.jpg;0618-0013-air-ATR.JDX;;;0,08;0,42;42,65;green;Fragment;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;14;1;0618-0014.jpg;0618-0014-air-ATR.JDX;;;1,18;2,86;292,31;white;Fragment;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;15;1;0618-0015.jpg;0618-0015-air-ATR.JDX;;;0,16;0,60;136,67;green;Fragment;PE;;;;Similar to artificial turf
Pnom Penh;Rainy Season;Regional Sampling;618;16;1;0618-0016.jpg;0618-0016-air-ATR.JDX;;;0,12;0,55;55,93;red;Fragment;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;17;1;0618-0017.jpg;0618-0017-air-ATR.JDX;;;0,20;1,04;39,40;green;Sheet;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;18;1;0618-0018.jpg;0618-0018-air-ATR.JDX;;;0,09;0,49;-;blue;Fragment;Not Plastic;too weak intensity;;;
Pnom Penh;Rainy Season;Regional Sampling;618;19;1;0618-0019.jpg;0618-0019-air-ATR.JDX;;;0,38;1,22;275,90;green;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;20;1;0618-0020.jpg;0618-0020-air-ATR.JDX;;;0,06;0,44;99,98;green;Fragment;PE;;Artificial Turf;Injection-molded type;
Pnom Penh;Rainy Season;Regional Sampling;618;21;1;0618-0021.jpg;0618-0021-air-ATR.JDX;;;0,12;0,64;144,06;blue;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;22;1;0618-0022.jpg;0618-0022-air-ATR.JDX;;;0,04;0,43;25,67;green;Fiber;PP;;;;Similar to artificial turf
Pnom Penh;Rainy Season;Regional Sampling;618;24;1;0618-0024.jpg;0618-0024-air-ATR.JDX;;;0,06;0,35;79,29;green;Fragment;PE;;Artificial Turf;Injection-molded type;
Pnom Penh;Rainy Season;Regional Sampling;618;25;1;0618-0025.jpg;0618-0025-air-ATR.JDX;;;0,06;0,36;48,40;transparent;Fragment;PS;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;26;1;0618-0026.jpg;0618-0026-air-ATR.JDX;;;0,27;1,29;-;white;Fragment;Not Plastic;No similar plastics;;;
Pnom Penh;Rainy Season;Regional Sampling;618;27;1;0618-0027.jpg;0618-0027-air-ATR.JDX;;;1,39;2,17;130,21;white;Fiber;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;28;1;0618-0028.jpg;0618-0028-air-ATR.JDX;;;0,16;0,65;65,95;multicolor;Sheet;PE;CPE(polyethylene chlorinated);;;
Pnom Penh;Rainy Season;Regional Sampling;618;29;1;0618-0029.jpg;0618-0029-air-ATR.JDX;;;0,30;1,10;112,63;blue;Fragment;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;30;1;0618-0030.jpg;0618-0030-air-ATR.JDX;;;0,31;0,77;29,13;blue;Sheet;PP;;;;Similar to blue tarpaulin
Pnom Penh;Rainy Season;Regional Sampling;618;31;1;0618-0031.jpg;0618-0031-air-ATR.JDX;;;0,10;1,10;-;white;Fiber;Not Plastic;cellulose;;;
Pnom Penh;Rainy Season;Regional Sampling;618;32;1;0618-0032.jpg;0618-0032-air-ATR.JDX;;;0,47;1,18;119,52;green;Sheet;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;33;1;0618-0033.jpg;0618-0033-air-ATR.JDX;;;0,28;1,16;148,36;brown;Fiber;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;34;1;0618-0034.jpg;0618-0034-air-ATR.JDX;;;16,86;11,76;705,68;white;Fiber;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;35;1;0618-0035.jpg;0618-0035-air-ATR.JDX;;;0,27;0,93;93,83;green;Sheet;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;37;1;0618-0037.jpg;0618-0037-air-ATR.JDX;;;2,91;6,92;-;multicolor;Fiber;others;similar to PE?alkyd resin;;;
Pnom Penh;Rainy Season;Regional Sampling;618;38;1;0618-0038.jpg;0618-0038-air-ATR.JDX;;?;0,12;0,60;-;brown;Fragment;Not Plastic;protein;;;
Pnom Penh;Rainy Season;Regional Sampling;618;40;1;0618-0040.jpg;0618-0040-air-ATR.JDX;;;1,91;4,26;-;multicolor;Fiber;others;similar to PE;;;
Pnom Penh;Rainy Season;Regional Sampling;618;41;1;0618-0041.jpg;0618-0041-air-ATR.JDX;;;4,06;7,14;428,61;white;Fiber;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;42;1;0618-0042.jpg;0618-0042-air-ATR.JDX;;;2,43;5,57;568,23;white;Fragment;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;43;1;0618-0043.jpg;0618-0043-air-ATR.JDX;;;0,19;1,63;97,92;black;Fiber;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;44;1;0618-0044.jpg;0618-0044-air-ATR.JDX;;;0,12;0,98;-;white;Fragment;Not Plastic;too weak intensity;;;
Pnom Penh;Rainy Season;Regional Sampling;618;45;1;0618-0045.jpg;0618-0045-air-ATR.JDX;;;3,57;3,52;356,44;white;Sheet;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;46;1;0618-0046.jpg;0618-0046-air-ATR.JDX;;;1,22;1,31;173,90;white;Pellet;PS;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;47;1;0618-0047.jpg;0618-0047-air-ATR.JDX;;;3,55;3,20;121,77;white;Sheet;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;48;1;0618-0048.jpg;0618-0048-air-ATR.JDX;;;0,65;1,56;-;brown;Fragment;others;similar to PE;;;
Pnom Penh;Rainy Season;Regional Sampling;618;50;1;0618-0050.jpg;0618-0050-air-ATR.JDX;;;0,37;1,03;104,44;blue;Sheet;PE;;;;Similar to blue tarpaulin
Pnom Penh;Rainy Season;Regional Sampling;618;51;1;0618-0051.jpg;0618-0051-air-ATR.JDX;;;0,97;3,93;235,83;white;Fiber;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;52;1;0618-0052.jpg;0618-0052-air-ATR.JDX;;;0,24;0,76;76,58;blue;Sheet;PE;;;;Similar to blue tarpaulin
Pnom Penh;Rainy Season;Regional Sampling;618;54;1;0618-0054.jpg;0618-0054-air-ATR.JDX;;;1,63;1,91;193,44;transparent;Sheet;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;55;1;0618-0055.jpg;0618-0055-air-ATR.JDX;;;0,75;1,59;60,45;black;Sheet;PP;PEP;;;
Pnom Penh;Rainy Season;Regional Sampling;618;56;1;0618-0056.jpg;0618-0056-air-ATR.JDX;;;0,44;1,47;333,25;white;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;57;1;0618-0057.jpg;0618-0057-air-ATR.JDX;;;1,48;2,15;81,89;transparent;Sheet;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;58;1;0618-0058.jpg;0618-0058-air-ATR.JDX;;;0,18;0,65;65,50;green;Sheet;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;59;1;0618-0059.jpg;0618-0059-air-ATR.JDX;;;0,79;1,53;155,18;blue;Sheet;PE;;;;Similar to blue tarpaulin
Pnom Penh;Rainy Season;Regional Sampling;618;60;1;0618-0060.jpg;0618-0060-air-ATR.JDX;;;0,65;1,14;259,18;black;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;61;1;0618-0061.jpg;0618-0061-air-ATR.JDX;;;0,15;1,74;104,59;white;Fiber;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;62;1;0618-0062.jpg;0618-0062-air-ATR.JDX;;;0,90;2,22;133,13;white;Fiber;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;63;1;0618-0063.jpg;0618-0063-air-ATR.JDX;;;0,73;2,39;143,17;green;Fiber;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;64;1;0618-0064.jpg;0618-0064-air-ATR.JDX;;;0,28;0,86;86,96;white;Sheet;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;65;1;0618-0065.jpg;0618-0065-air-ATR.JDX;;;0,94;1,75;105,28;white;Fiber;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;66;1;0618-0066.jpg;0618-0066-air-ATR.JDX;;;1,08;1,44;145,57;white;Sheet;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;67;1;0618-0067.jpg;0618-0067-air-ATR.JDX;;;0,83;1,31;49,64;transparent;Sheet;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;68;1;0618-0068.jpg;0618-0068-air-ATR.JDX;;;0,45;1,70;173,46;multicolor;Fragment;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;69;1;0618-0069.jpg;0618-0069-air-ATR.JDX;;;1,92;3,15;319,35;transparent;Sheet;PET;;;;
Pnom Penh;Rainy Season;Regional Sampling;618;70;1;0618-0070.jpg;0618-0070-air-ATR.JDX;;;0,82;1,32;-;black;Fragment;Not Plastic;Organic matter;;;
Pnom Penh;Rainy Season;Regional Sampling;618;71;1;0618-0071.jpg;0618-0071-air-ATR.JDX;;;0,39;0,87;32,88;transparent;Sheet;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;619;1;1;0619-0001.jpg;0619-0001-air-ATR.JDX;;;10,93;6,62;1502,02;white;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;619;2;1;0619-0002.jpg;0619-0002-air-ATR.JDX;;;0,74;1,53;347,86;brown;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;619;3;1;0619-0003.jpg;0619-0003-air-ATR.JDX;;;1,41;4,06;519,72;blue;Fiber;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;619;4;1;0619-0004.jpg;0619-0004-air-ATR.JDX;;;7,99;3,96;28,49;white;Fragment;PS;;Styrofoam;EPS;
Pnom Penh;Rainy Season;Regional Sampling;619;5;1;0619-0005.jpg;0619-0005-air-ATR.JDX;;;2,49;2,20;223,11;green;Sheet;PE;??;;;
Pnom Penh;Rainy Season;Regional Sampling;619;6;1;0619-0006.jpg;0619-0006-air-ATR.JDX;;;0,48;1,58;359,04;green;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;619;7;1;0619-0007.jpg;0619-0007-air-ATR.JDX;;;4,27;3,78;143,52;transparent;Sheet;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;619;8;1;0619-0008.jpg;0619-0008-air-ATR.JDX;;;0,78;1,85;188,57;transparent;Fragment;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;619;9;1;0619-0009.jpg;0619-0009-air-ATR.JDX;;?;0,38;1,40;142,04;blue;Sheet;PE;;;;Similar to blue tarpaulin
Pnom Penh;Rainy Season;Regional Sampling;619;10;1;0619-0010.jpg;0619-0010-air-ATR.JDX;;;0,16;0,83;188,30;green;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;619;11;1;0619-0011.jpg;0619-0011-air-ATR.JDX;;;0,91;1,51;342,12;transparent;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;619;12;1;0619-0012.jpg;0619-0012-air-ATR.JDX;;;4,50;3,45;349,97;white;Sheet;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;619;13;1;0619-0013.jpg;0619-0013-air-ATR.JDX;;;0,18;0,63;11,50;white;Fragment;PS;;Styrofoam;PSP;
Pnom Penh;Rainy Season;Regional Sampling;619;14;1;0619-0014.jpg;0619-0014-air-ATR.JDX;;;0,82;1,78;179,96;white;Sheet;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;619;15;1;0619-0015.jpg;0619-0015-air-ATR.JDX;?;;0,06;0,43;44,14;white;Fragment;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;619;16;1;0619-0016.jpg;0619-0016-air-ATR.JDX;;;0,94;1,53;346,52;blue;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;619;17;1;0619-0017.jpg;0619-0017-air-ATR.JDX;;;0,38;0,98;37,21;brown;Sheet;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;619;18;1;0619-0018.jpg;0619-0018-air-ATR.JDX;;;0,70;2,20;499,67;brown;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;619;19;1;0619-0019.jpg;0619-0019-air-ATR.JDX;;;0,90;1,56;28,62;white;Fragment;PS;;Styrofoam;PSP;
Pnom Penh;Rainy Season;Regional Sampling;619;20;1;0619-0020.jpg;0619-0020-air-ATR.JDX;;?;0,25;1,40;142,56;white;Fragment;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;619;21;1;0619-0021.jpg;0619-0021-air-ATR.JDX;;;2,35;6,21;1409,07;brown;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;619;22;1;0619-0022.jpg;0619-0022-air-ATR.JDX;;;0,13;0,88;52,56;green;Fiber;PP;;;;Similar to artificial turf
Pnom Penh;Rainy Season;Regional Sampling;619;23;1;0619-0023.jpg;0619-0023-air-ATR.JDX;;?;0,18;0,65;24,52;transparent;Sheet;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;619;24;1;0619-0024.jpg;0619-0024-air-ATR.JDX;;;0,37;1,71;102,51;white;Fiber;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;619;25;1;0619-0025.jpg;0619-0025-air-ATR.JDX;;?;0,31;1,33;302,54;green;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;619;26;1;0619-0026.jpg;0619-0026-air-ATR.JDX;;;2,96;6,03;361,51;white;Fiber;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;619;27;1;0619-0027.jpg;-;?;;0,18;1,08;-;green;Fiber;-;;;;
Pnom Penh;Rainy Season;Regional Sampling;619;28;1;0619-0028.jpg;0619-0028-air-ATR.JDX;;;0,35;1,68;100,62;white;Fiber;PP;;;;
Pnom Penh;Rainy Season;Regional Sampling;619;29;1;0619-0029.jpg;0619-0029-air-ATR.JDX;;;1,13;1,56;-;multicolor;Fragment;others;similar to PE;;;
Pnom Penh;Rainy Season;Regional Sampling;619;30;1;0619-0030.jpg;0619-0030-air-ATR.JDX;;?;0,17;0,86;15,74;white;Fragment;PS;;Styrofoam;PSP;
Pnom Penh;Rainy Season;Regional Sampling;619;32;1;0619-0032.jpg;0619-0032-air-ATR.JDX;;;0,09;0,65;146,98;white;Fragment;PE;;;;
Pnom Penh;Rainy Season;Regional Sampling;619;33;1;0619-0033.jpg;0619-0033-air-ATR.JDX;;;0,28;1,13;114,91;transparent;Fragment;PP;;;;
